latitude,longitude,disaster_type,rainfall_mm,wind_speed_kmph,wind_gust_kmph,earthquake_magnitude,flood_depth_m,storm_surge_m,population_density,distance_to_tower_km,tower_density,network_signal_dbm,power_availability,road_access,terrain_elevation_m,soil_liquefaction_risk,structural_vulnerability_index,battery_reserve_hours,historical_outage_count,emergency_calls_count,tower_operational_percentage,network_congestion_percentage,distance_to_nearest_hospital_km,distance_to_nearest_relief_camp_km,historical_disaster_frequency,physical_damage_score,impact_severity,affected_radius_km,time_to_blackout_hours,silent_zone
15.66291824613549,86.07526821968602,flood,485.0078750541131,34.899524363195745,43.13537501845215,1.0959874819301758,6.496928818143755,0.18818382082600552,2755.0,4.8,1.719,-51.8,1.0,1.0,76.1,0.455,0.081,17.84,4.0,15.0,61.8,0.0,31.91,18.24,13.0,57.17,MODERATE,35.45,15.21,0
26.19427313827487,88.21785436049909,flood,473.56864343691166,40.44663411029354,48.032732198343524,0.9852328464187274,6.009860282690946,0.024486391898509985,9909.0,0.25,1.51,-78.6,1.0,1.0,387.5,0.336,0.164,13.56,14.0,532.0,83.8,59.7,6.56,11.43,8.0,57.51,MODERATE,44.98,7.79,0
27.80035272919136,89.53933988222451,earthquake,87.85052802129522,20.447681779227963,21.795333547020892,2.9021511293860316,0.027953213227562834,0.014233666733315541,17215.0,1.47,2.047,-129.6,1.0,1.0,14.2,0.543,0.082,4.08,11.0,656.0,47.3,0.0,5.06,40.8,7.0,12.37,MINOR,21.19,5.94,0
28.101074254484057,77.46393279656823,earthquake,133.74063187926447,32.02941664708937,37.623966425742644,3.5252954971527073,0.1577853599093019,0.18675093604049303,6557.0,2.35,1.287,-57.6,0.0,1.0,190.2,0.311,0.516,12.11,9.0,161.0,72.4,46.1,17.74,52.37,3.0,16.28,MINOR,9.59,4.05,1
19.87978698529949,75.18166867738461,cyclone,427.6127355632495,202.24781647820248,255.19219326494,0.13524052215397692,4.127199099948317,6.650605738553924,3526.0,8.72,1.313,-82.1,1.0,1.0,69.9,0.879,0.934,3.51,1.0,656.0,42.6,58.1,3.67,16.26,0.0,74.19,SEVERE,67.51,0.2,0
18.098468810269164,85.30032655251131,cyclone,387.833564222156,179.91970342748937,220.58818280372645,0.21378791395472252,3.791295677224077,2.2134530266481716,17580.0,16.43,1.287,-121.0,0.0,1.0,141.0,0.333,0.541,15.94,4.0,642.0,77.9,36.9,6.06,13.81,12.0,46.72,MODERATE,51.27,3.69,1
18.130906277126947,82.21425605267378,cyclone,339.60276391654264,221.04833558385621,271.3461051818496,0.41574144489876425,3.4456491152990387,3.1218446096819052,17820.0,5.76,2.654,-109.8,1.0,1.0,7.7,0.014,0.284,7.12,7.0,283.0,18.0,43.2,6.79,2.94,7.0,57.17,MODERATE,55.74,4.24,0
15.974637957406916,82.3414942213124,earthquake,42.57297095682877,8.6486402933328,9.929502447153302,3.9728539511372283,0.3240712736279143,0.13121671108672447,12653.0,7.79,0.471,-103.0,1.0,1.0,407.6,0.151,0.992,10.85,8.0,518.0,54.7,100.0,15.11,16.49,6.0,23.09,MINOR,9.2,2.14,0
20.335654810484936,73.11878344134739,flood,284.95132405161104,8.612029788213608,10.64784952094127,1.989170133203876,4.096638332477999,0.21647201359281035,21908.0,10.05,1.814,-73.5,1.0,0.0,8.2,0.021,0.311,3.57,15.0,247.0,45.1,88.8,48.07,5.81,11.0,52.94,MODERATE,33.18,2.84,1
31.729067600361496,76.85448606138172,flood,261.8260604210263,33.40093359258856,37.85660599360951,1.2496030571944479,3.497723628353706,0.31775764226241515,20555.0,10.97,0.05,-120.0,1.0,1.0,54.4,0.036,0.966,19.19,3.0,164.0,72.0,73.2,19.77,6.57,0.0,62.36,SEVERE,30.49,8.95,0
17.757362094744426,77.1995094836313,cyclone,363.1854330732839,239.55980941257917,325.3361313263349,0.9950014776626004,3.3422182339768036,5.367122324400961,8618.0,1.24,1.988,-96.8,1.0,1.0,76.0,0.184,0.511,5.87,3.0,237.0,11.2,14.1,2.07,19.37,7.0,76.32,SEVERE,72.84,0.71,0
28.04833228867726,76.8742969849283,cyclone,466.206448938288,230.86573154358197,289.8682617202708,0.526056476786775,5.1668394028277564,4.591416026104822,7766.0,7.95,2.844,-122.9,1.0,1.0,52.9,0.264,0.553,13.93,13.0,689.0,38.7,31.2,73.41,16.24,0.0,75.94,SEVERE,74.83,2.3,1
25.256971912099097,91.61312649765495,cyclone,290.2019285770686,134.14248330699988,170.79559626245785,0.10005142533526479,3.128945553187651,1.9826922195352914,4503.0,5.09,2.019,-127.1,1.0,1.0,5.3,0.656,0.908,15.68,10.0,256.0,65.2,18.7,23.37,11.14,9.0,38.87,MODERATE,35.97,7.21,0
21.786153520156116,80.4960571087002,flood,252.4321495625456,13.24681244288546,15.379639284571626,0.7441719102207525,2.9590079885075644,0.2636565481696621,3382.0,2.78,0.357,-128.3,1.0,1.0,171.9,0.354,0.259,9.9,12.0,424.0,88.2,67.1,1.0,52.64,1.0,30.68,MODERATE,27.55,9.6,0
11.895693200598984,80.02271147136678,earthquake,3.595271173414716,23.500709297451717,27.77971433560091,8.27479181807524,1.4608788218210762,0.055196851771755547,13364.0,6.11,2.118,-89.9,1.0,1.0,237.2,0.24,0.093,18.71,0.0,221.0,43.7,10.2,3.62,2.01,7.0,63.24,SEVERE,66.37,7.25,0
21.193079833262747,81.07958322040531,cyclone,216.80863482806075,181.76011721830585,224.81625190302572,1.4322842502220852,1.4308659628345108,2.6028913922359145,5678.0,14.56,1.202,-50.7,1.0,1.0,69.7,0.106,0.502,14.78,13.0,64.0,73.9,90.7,22.13,1.0,4.0,41.54,MODERATE,32.04,4.04,0
27.847454272974467,89.83695530196017,flood,457.32420847659165,36.512229093762095,40.37780081068032,0.6879771845162863,6.238614224649153,0.18307660742459056,5172.0,11.08,0.861,-67.0,1.0,1.0,7.6,0.811,0.757,1.98,14.0,162.0,4.9,48.5,1.0,1.63,8.0,70.83,SEVERE,42.39,1.34,1
27.470395784584465,92.6741671683839,earthquake,110.33455717245701,9.452839124326916,10.330658732648413,5.680423371754764,0.38044558333149153,0.20856685867495506,21264.0,21.74,1.494,-57.6,0.0,0.0,302.1,0.701,0.232,3.92,4.0,374.0,64.7,45.7,2.03,15.87,12.0,26.58,MINOR,39.27,0.77,0
20.163155332696316,81.01115259887705,earthquake,62.40551837074039,7.787951594506809,8.661900558311073,8.890507238903593,1.7060190455359998,0.004095502958114538,8071.0,8.67,2.386,-81.6,1.0,1.0,31.6,0.588,0.683,14.56,1.0,152.0,80.0,61.9,6.36,16.82,7.0,85.76,CATASTROPHIC,80.23,2.2,0
23.11069340728525,70.39490177053919,cyclone,378.6523893411214,236.35170614485529,300.5926618988347,0.3378103930440766,3.4843281339926406,7.0,10122.0,10.63,3.351,-81.2,1.0,1.0,0.7,0.912,0.402,23.37,8.0,52.0,84.6,47.5,18.57,6.38,9.0,70.57,SEVERE,63.51,11.7,0
17.489421354388547,83.72737115969629,cyclone,155.51522133125167,170.07633964642383,207.65081739540165,0.34445486067142705,0.7647466094955224,2.679899370182087,9498.0,0.43,1.066,-123.1,1.0,1.0,148.7,0.847,0.766,19.1,14.0,130.0,51.7,60.0,19.1,3.39,7.0,42.13,MODERATE,43.73,8.77,0
29.112878180367087,80.27647558973952,cyclone,354.22144258465784,169.91484008334305,223.9965981580941,0.21422013334379086,2.9990232603833284,5.306159608813232,11253.0,19.43,1.806,-114.6,1.0,0.0,59.0,0.252,0.131,15.08,7.0,271.0,30.6,58.9,2.49,5.71,6.0,45.2,MODERATE,44.05,1.86,1
32.272168728661754,80.13285028405029,cyclone,326.7476765961613,159.43830943756979,201.90974524480615,0.5258397307193368,2.3001125360646477,4.0364503131349805,21113.0,10.02,1.709,-89.2,1.0,1.0,125.9,0.964,0.117,9.75,11.0,532.0,48.9,19.2,13.21,9.48,5.0,35.96,MODERATE,35.72,5.06,0
18.215505847081456,81.01331587702349,earthquake,20.41704213514323,2.5974988940875896,2.987317735224893,6.354839034980273,0.8091761045190498,0.04027762207182952,9685.0,6.65,0.805,-67.6,0.0,0.0,237.6,0.583,0.428,3.84,15.0,177.0,90.6,40.5,5.2,22.65,5.0,42.2,MODERATE,38.73,2.27,0
19.77616035087793,74.28185529518544,earthquake,33.35165208400593,10.729618316164501,11.461896539813143,6.1502270243772035,0.25153530708837973,0.2558004991952141,20545.0,1.33,2.136,-113.5,0.0,0.0,83.1,0.583,0.753,12.79,5.0,401.0,40.4,45.8,1.0,61.12,5.0,45.7,MODERATE,33.0,4.43,1
10.751628308279704,76.61946508957908,flood,517.5191874987459,30.83437331389862,38.724159386536435,0.36026002017701586,6.896137444496432,0.3442353241769784,21740.0,11.83,1.446,-128.2,1.0,1.0,17.4,0.609,0.893,12.89,13.0,435.0,79.2,51.9,1.0,7.37,0.0,90.37,CATASTROPHIC,51.25,2.64,0
15.704577496311328,81.48108011505455,flood,150.05319986440065,6.970224832437566,8.713679488735275,1.9283683782653553,3.751119770928102,0.03824700679001518,5145.0,3.44,1.812,-87.4,0.0,0.0,17.4,0.854,0.216,5.32,6.0,461.0,55.5,77.3,1.0,17.04,10.0,39.09,MODERATE,31.07,2.71,1
20.774864539274617,72.94201393681229,cyclone,453.09980464481816,170.65866566253152,229.67183288941843,1.401394877927006,5.33181803807247,4.3081633871230185,14917.0,1.68,1.074,-107.5,1.0,1.0,10.7,0.367,0.87,14.79,15.0,300.0,70.3,70.6,3.01,21.94,11.0,56.41,MODERATE,58.81,4.39,0
26.946602462801174,93.46900432257992,earthquake,89.12849517699753,24.73706698067418,26.115104151750852,3.284445512852218,0.006591030730724335,0.135916769859648,12391.0,2.05,0.709,-96.9,0.0,0.0,3.8,0.255,0.474,3.7,4.0,482.0,67.1,45.5,16.39,5.15,4.0,15.99,MINOR,18.05,1.77,0
30.762839398958906,79.84814511829984,earthquake,0.3537346632066285,11.995402315749915,13.882191332972694,4.746977210452954,0.29964341141817935,0.09760466623241094,13009.0,2.99,1.753,-125.9,0.0,1.0,306.7,0.267,0.512,11.95,4.0,307.0,100.0,62.3,6.54,8.89,0.0,21.64,MINOR,21.69,1.99,0
23.5834757527962,82.14316244392977,cyclone,312.0089682570722,240.40046103276813,294.39689068428044,1.157214895817681,2.180985733170152,4.3111320489339935,13102.0,17.19,3.171,-117.4,1.0,1.0,215.9,0.138,0.356,11.07,14.0,544.0,80.1,90.6,2.83,1.0,5.0,65.62,SEVERE,53.56,5.97,0
20.652048442578508,73.67118563466309,earthquake,77.44711528755637,26.99096104637013,32.80804519229045,9.0,0.9194030811159161,0.28077996413808237,17600.0,22.26,0.46,-102.9,0.0,1.0,7.8,0.34,0.85,0.25,9.0,379.0,63.1,81.5,9.44,3.19,5.0,89.44,CATASTROPHIC,77.26,0.19,1
8.861964903167033,80.07625249424612,cyclone,334.7486620209182,170.78741056586907,205.26950204001878,0.6899613514908804,3.4638559425971294,2.3984400935248424,15722.0,19.97,0.46,-94.8,0.0,1.0,13.4,0.271,0.286,10.56,9.0,643.0,33.1,53.9,3.93,5.48,7.0,38.62,MODERATE,49.27,3.24,1
8.05725638897821,77.8172376501768,cyclone,414.38238156288355,208.77084071550655,244.4504305969717,0.1724678825173211,3.4493349872114147,6.963103688059415,2435.0,5.53,1.636,-78.0,1.0,1.0,42.4,0.028,0.944,6.44,3.0,682.0,52.6,40.5,1.0,19.07,11.0,68.14,SEVERE,56.13,5.97,0
27.725135096197537,93.75036603640059,earthquake,83.8837611173357,2.839134160558813,3.077200575534734,6.057758327879992,0.19181943768523624,0.17678399694440847,11881.0,22.38,0.69,-88.2,0.0,1.0,7.2,0.63,0.796,7.71,14.0,595.0,11.1,60.9,4.96,3.13,0.0,49.1,MODERATE,45.66,2.89,1
30.164988890511534,77.9894475370755,flood,517.6552518965143,13.738525745766141,16.42558254595424,0.3124364848889647,5.168784743045133,0.019646081260974824,16928.0,3.18,1.885,-51.8,1.0,0.0,115.6,0.841,0.528,5.9,7.0,410.0,36.7,48.0,9.2,3.11,4.0,64.72,SEVERE,36.75,5.78,0
19.658188772619393,77.59447868776519,flood,583.0947321302838,16.360603883562064,19.059319725590573,0.5356279561848396,8.0,0.37062156193046897,20401.0,20.7,0.508,-122.9,1.0,1.0,281.6,0.978,0.386,17.64,8.0,80.0,56.1,0.3,10.57,11.71,6.0,81.68,CATASTROPHIC,55.5,2.83,0
13.312419520782981,80.78353361414624,cyclone,189.79224742964686,234.7302530801694,319.58987472927276,0.7887689181530404,0.8262729757648728,3.01822823223371,12435.0,1.35,2.449,-90.4,1.0,1.0,112.5,0.161,0.73,9.32,13.0,392.0,100.0,54.2,5.12,12.28,11.0,62.74,SEVERE,53.92,9.38,0
14.934506464486805,86.66381500350082,cyclone,207.5337760207257,177.7965211583462,213.98010882308574,0.1935570533418013,2.3003338526046777,4.848559009872186,15438.0,13.14,0.411,-82.0,1.0,1.0,81.0,0.838,0.676,23.26,6.0,603.0,81.9,88.6,1.0,1.0,5.0,47.12,MODERATE,47.96,5.96,0
29.65358829507121,77.21372415828552,earthquake,122.66228677512619,14.459831082253313,16.711286187589543,6.372670288978413,2.1768484579732608,0.08159183654841153,9048.0,3.69,0.703,-86.3,0.0,0.0,102.3,0.315,0.291,7.85,4.0,470.0,64.4,9.7,8.96,10.52,8.0,34.54,MODERATE,36.44,3.5,0
24.897945912110053,89.341577582381,earthquake,19.84084564054371,26.222154224427467,28.664518401386836,5.193649809647342,0.123364174125402,0.21665953466052762,9389.0,6.76,2.261,-86.0,1.0,0.0,4.6,0.182,0.254,8.14,0.0,141.0,45.1,26.4,1.13,41.49,0.0,16.41,MINOR,14.77,3.96,0
22.047373103186743,71.42066881903227,earthquake,29.285743993987808,3.462851636540574,3.869168691428233,4.751960254020858,0.0035144230916464903,0.21816373493072172,4206.0,5.72,0.05,-60.5,1.0,1.0,12.0,0.659,0.825,19.43,9.0,302.0,41.2,66.9,11.52,2.63,6.0,36.19,MODERATE,24.63,3.25,0
11.023251671642093,78.93514300224382,cyclone,487.598126837879,246.56666327075266,288.402678292361,0.3523250129093506,4.524771652006627,7.0,8217.0,3.3,0.782,-93.9,1.0,1.0,19.5,0.069,0.101,4.33,11.0,534.0,6.0,97.9,13.53,28.15,7.0,73.82,SEVERE,73.67,1.51,1
23.9425500159032,80.26933380107293,flood,125.69367068448321,41.544807603034364,47.47884134602451,1.5636226991705273,1.7605194594342377,0.2662650934317531,19954.0,7.21,2.631,-107.1,0.0,1.0,24.1,0.989,0.944,15.76,7.0,25.0,25.1,12.4,28.69,7.21,2.0,46.4,MODERATE,25.1,6.02,1
8.60245819244776,79.38217978190961,flood,339.69849237906027,55.430700628685884,64.97506599269329,0.499625051065518,4.307648230092193,0.2699566541263548,16486.0,1.33,1.456,-106.8,0.0,1.0,140.8,0.533,0.251,6.45,5.0,567.0,85.8,37.4,9.05,17.15,10.0,51.43,MODERATE,44.7,2.25,1
20.41333121074992,73.7412123524076,earthquake,45.20399409228385,22.484817462721395,24.0371645400039,7.509878688984741,1.6101631768055065,0.13673256728818123,6444.0,3.74,1.507,-60.2,0.0,1.0,38.1,0.495,0.144,11.1,6.0,473.0,65.5,94.2,29.93,20.81,4.0,53.28,MODERATE,58.76,2.23,0
18.402259835522802,86.39028271939848,cyclone,467.63925430209383,215.47122232198288,251.79214323521123,0.4580148184154354,4.256910478657877,7.0,9897.0,2.05,0.512,-56.2,1.0,1.0,50.6,0.08,0.303,1.4,8.0,658.0,79.7,45.3,4.77,24.19,9.0,64.9,SEVERE,72.59,0.89,0
15.087575199203723,80.28205820337591,cyclone,201.22985652127443,194.11333872252587,237.4576659733779,0.6189802349912688,0.9705566830989345,4.186448231275541,11923.0,0.9,2.26,-54.7,1.0,1.0,117.8,0.201,0.936,0.59,8.0,497.0,43.7,45.3,6.18,1.0,6.0,54.08,MODERATE,49.22,0.22,0
20.072316305421023,69.62682044069552,cyclone,393.14464895345475,162.0388143697482,216.3496703671266,1.4808557808348943,3.8327685216023237,5.296882017033645,3438.0,5.45,2.241,-52.0,0.0,0.0,314.1,0.194,0.95,0.82,9.0,515.0,79.6,50.5,2.73,18.24,12.0,54.91,MODERATE,55.07,1.37,0
23.94000060812494,81.06615372311408,flood,690.7858241208735,24.92125139088547,30.57010316251778,0.14706910097031445,8.0,0.5686061402925694,15717.0,2.82,1.576,-56.1,1.0,1.0,186.2,0.911,0.428,4.07,4.0,209.0,98.8,56.0,5.78,14.82,0.0,77.77,SEVERE,51.05,1.2,0
26.38902321779894,87.54043888232232,flood,481.08821720943195,41.73264319993458,45.63835671567621,0.5091211026334699,5.772826350027439,0.5206287933996612,21389.0,2.63,2.923,-104.0,1.0,1.0,175.5,0.437,0.625,13.73,10.0,298.0,11.4,53.9,1.55,3.29,6.0,78.56,SEVERE,46.31,0.5,1
23.44451142408399,70.84512423568002,earthquake,112.61234201982873,4.068717452840349,4.543014493063154,8.691560379968163,0.7155857375878858,0.23571116634364137,2461.0,11.9,2.629,-95.8,0.0,1.0,23.0,0.077,0.588,8.4,0.0,251.0,45.0,44.9,13.23,18.34,13.0,75.7,SEVERE,63.19,0.9,1
20.51572190847422,72.00599855946066,cyclone,392.07424749540564,186.48793650070596,251.62617816493133,1.0349345012259645,4.365160470370367,6.7657316704808,14369.0,9.0,0.546,-130.4,1.0,0.0,3.6,0.667,0.826,8.89,0.0,502.0,39.5,40.8,1.43,4.0,3.0,66.13,SEVERE,61.46,6.85,1
28.76451804585126,76.60209458285611,flood,407.164432336329,13.282526137771185,16.05781406942582,0.4994091740131943,5.209991928634139,0.37739835904529495,12427.0,9.36,0.952,-117.1,1.0,0.0,51.3,0.784,0.111,8.1,9.0,35.0,100.0,40.3,1.87,8.82,7.0,52.42,MODERATE,44.67,4.56,0
18.73228857121945,81.45150303716268,earthquake,57.42962897210864,15.854442897598958,16.79095849208137,2.8745553956155865,0.07422272060016817,0.050231076392481575,18936.0,10.33,0.05,-56.7,1.0,1.0,91.6,0.876,0.163,7.04,10.0,317.0,10.8,70.5,2.61,23.99,4.0,18.24,MINOR,29.61,5.31,0
15.234814821102681,86.55292280426703,flood,573.008288366478,53.12979248752594,58.07156232615076,0.01711358456140233,7.450377616668476,0.36744862586878463,11329.0,1.08,0.681,-48.5,0.0,1.0,192.5,0.219,0.148,8.86,1.0,94.0,89.6,58.4,1.0,8.86,1.0,73.44,SEVERE,42.06,0.42,0
20.568014407140332,73.96486476902635,flood,564.4935232821658,25.078305381984908,31.41578942501076,1.3968211062476852,6.5513009085886695,0.3336067709005248,19103.0,20.41,1.09,-127.3,1.0,0.0,29.0,0.78,0.289,11.02,8.0,616.0,16.0,40.1,38.73,2.01,13.0,71.56,SEVERE,46.36,7.49,1
21.19362790100428,72.45293955359803,flood,279.51342043994543,40.18401602260436,45.263557556845875,1.5742365623405374,2.7747460476735,0.4253259445819193,19448.0,14.4,0.05,-72.2,0.0,1.0,50.0,0.971,0.395,16.35,6.0,293.0,65.5,72.0,31.55,5.53,13.0,44.43,MODERATE,32.34,2.36,1
22.213829131145904,70.57565962456627,cyclone,323.3921701262773,194.11854894647848,250.54474944826902,0.3012475655461388,2.88662733606217,2.918156455159377,13208.0,5.31,2.067,-120.2,1.0,0.0,40.2,0.359,0.452,10.83,11.0,48.0,42.7,63.6,23.91,1.0,5.0,50.97,MODERATE,47.74,7.55,1
21.55145033419674,83.15564483775411,flood,608.1443134769485,56.76281182085407,70.89660195512712,1.8208032048644047,7.5834128839965445,0.5111287471576202,14986.0,4.58,1.515,-53.5,0.0,1.0,11.3,0.011,0.813,0.45,13.0,481.0,88.5,34.3,4.49,7.76,2.0,84.67,CATASTROPHIC,58.25,0.31,0
17.48373118094483,80.73528677447516,flood,315.34109717273014,14.863590878908445,17.167658925516726,1.401770386694586,5.465357831257862,0.5699925081934473,9111.0,0.38,2.197,-117.2,0.0,0.0,14.7,0.865,0.441,4.52,1.0,598.0,100.0,39.4,4.93,32.95,2.0,59.67,MODERATE,41.74,1.14,0
26.343626560498,93.92490226124478,cyclone,144.49624653637676,116.37080612993232,130.91718192927513,1.0220921981160798,0.4386013634618895,4.300002072969014,14300.0,4.61,2.3,-129.0,1.0,1.0,146.9,0.66,0.405,1.59,3.0,215.0,44.2,50.1,10.18,2.28,9.0,23.93,MINOR,28.97,3.12,0
21.37166797889639,81.08932842788197,cyclone,226.27818994972705,103.62715091346207,121.59944093830653,1.2760210497089397,1.7655186302746513,1.5117938183124564,14472.0,0.28,1.067,-113.7,0.0,1.0,38.1,0.928,0.252,12.73,14.0,376.0,9.7,61.6,2.78,19.91,8.0,17.14,MINOR,21.56,3.63,1
20.86778716689698,82.8415999110372,cyclone,401.39031550718124,232.5326481047884,311.38434141929105,1.1873940274902788,2.798588615409864,6.687008586086979,3448.0,1.61,0.595,-122.9,0.0,0.0,1.6,0.696,0.607,11.53,12.0,410.0,63.0,24.7,1.55,45.38,6.0,74.35,SEVERE,57.94,0.95,1
17.01298801310736,79.24784948580329,earthquake,110.36764654445764,2.621823583697491,2.822763858595452,9.0,0.28979519309182067,0.00047909736647345764,424.0,0.25,0.05,-99.6,0.0,1.0,118.7,0.223,0.681,6.9,11.0,528.0,67.7,65.4,22.82,22.53,3.0,83.16,CATASTROPHIC,59.37,0.44,1
13.820479652225178,86.33661640861797,earthquake,35.78261705280878,2.4525318239680685,2.7192923602503396,5.170265815989855,0.19797673376914135,0.03440042878436809,720.0,1.42,0.05,-105.4,1.0,1.0,32.4,0.648,0.255,4.49,4.0,354.0,49.9,72.9,2.54,6.56,11.0,21.62,MINOR,36.59,7.21,0
16.675453824701385,81.97360894870715,earthquake,127.9165089094468,5.366579613330018,5.960448059418031,5.4029780258693805,0.3979209732632653,0.2519931200053121,20428.0,0.25,1.171,-56.9,1.0,1.0,113.4,0.82,0.213,15.39,12.0,537.0,95.3,72.2,8.92,8.49,3.0,24.07,MINOR,29.46,8.7,0
25.637602898185023,92.12025892228813,flood,637.138167520083,9.848283509845803,11.795024663110233,0.5629577547069642,6.9933931339643305,0.09797848206243868,10525.0,14.42,1.379,-103.6,0.0,0.0,16.0,0.546,0.302,12.41,14.0,546.0,52.0,0.0,35.11,23.09,10.0,72.14,SEVERE,52.08,1.78,1
9.622262458653392,80.46435332389224,cyclone,544.8878256367111,285.3341480612562,349.8875717428504,0.9129663019522687,6.0,7.0,18132.0,1.42,2.58,-60.0,0.0,1.0,75.1,0.853,0.798,8.49,12.0,102.0,56.3,80.5,1.0,5.29,1.0,97.53,CATASTROPHIC,89.68,0.46,1
27.08484748247937,88.82258347856528,flood,95.86289845618047,46.78171365999388,52.33683939417524,1.167465554681854,1.7113456075321942,0.19781322950613658,1410.0,0.66,2.006,-128.9,1.0,1.0,28.9,0.567,0.792,7.19,4.0,404.0,66.4,81.5,8.08,12.37,2.0,29.59,MINOR,11.2,7.39,0
22.270723729112092,68.64841775875806,earthquake,75.73129834576785,27.110445231649326,29.002629874616034,6.066253570186381,0.09938971804314667,0.02891275971970887,17467.0,8.45,0.88,-59.5,0.0,0.0,262.9,0.228,0.12,11.9,10.0,488.0,83.6,34.2,34.43,19.46,7.0,23.41,MINOR,35.98,4.05,0
21.369940879118424,80.88988562535998,earthquake,32.91690735254726,22.557663283145278,23.85386479648602,8.601658634573047,1.6455240844090202,0.09903776880218511,20862.0,7.64,1.013,-129.4,0.0,0.0,103.6,0.575,0.909,7.23,15.0,288.0,34.6,57.7,37.93,8.35,12.0,88.76,CATASTROPHIC,76.84,0.59,1
20.44640969104578,81.08121721276396,cyclone,203.24229576688427,161.96864219799193,181.74393039132053,1.4628269588629834,1.7681954618019113,3.035417696730055,4938.0,5.65,1.5,-77.6,0.0,1.0,4.7,0.343,0.847,11.2,2.0,671.0,71.5,71.7,33.27,3.67,3.0,40.9,MODERATE,37.3,2.05,0
16.284258117793065,80.79744626346793,flood,721.5050302766907,7.325865921856831,7.966356837671746,1.1696441449139792,8.0,0.5580896112760612,16703.0,12.48,1.93,-114.4,0.0,1.0,101.5,0.116,0.635,18.73,3.0,447.0,81.2,63.2,2.46,4.76,3.0,82.98,CATASTROPHIC,53.09,1.47,1
18.78856927050758,85.44507957461745,flood,299.0702249591379,50.451960569689945,60.78191228458708,1.2222680254979839,3.7501612227282255,0.5160522484697664,1656.0,3.31,1.594,-95.1,1.0,1.0,77.5,0.699,0.768,10.49,7.0,372.0,43.3,39.4,10.51,3.05,10.0,44.04,MODERATE,33.74,6.43,0
9.57221505585656,79.69155738659482,cyclone,264.6433737632882,166.03927606636836,219.17701603462132,1.024802289192234,2.2077379063234295,2.9462458331892076,15431.0,1.51,1.742,-74.1,0.0,0.0,99.8,0.436,0.713,18.01,7.0,593.0,81.2,31.5,13.33,12.98,4.0,44.14,MODERATE,34.57,4.69,0
17.48199040725514,77.39443970737935,flood,328.9195912008634,38.12643846545826,43.898645505957965,0.4462060991634007,3.9713564672273693,0.38007545998898634,18839.0,0.5,1.256,-111.4,0.0,1.0,201.0,0.001,0.795,5.3,12.0,564.0,67.1,41.1,7.43,1.0,5.0,60.23,SEVERE,46.5,3.18,1
27.909387189794764,88.11668321022816,cyclone,239.99995496511008,160.94394963859472,213.95496570119224,1.427520924772014,2.4993487719394705,1.985717856577763,15966.0,14.86,0.906,-51.3,1.0,1.0,191.4,0.017,0.864,5.05,7.0,442.0,64.5,66.4,12.59,25.77,5.0,40.93,MODERATE,45.07,7.48,0
21.86883857280753,71.26698131556702,cyclone,712.8662588282189,289.88760976374317,334.28176564434915,0.8190696440587354,6.0,7.0,2567.0,2.97,1.432,-50.8,0.0,1.0,36.5,0.413,0.538,4.26,4.0,114.0,45.9,26.0,24.32,10.37,12.0,93.54,CATASTROPHIC,80.23,0.81,0
29.6879982093572,79.23690360598023,flood,145.9601315255535,29.258501558433277,32.79179438407741,1.7293047903211505,2.4499925142603773,0.5553035655319535,16533.0,0.25,3.234,-50.9,0.0,1.0,70.4,0.41,0.851,1.27,12.0,34.0,60.1,58.0,2.39,3.79,3.0,46.98,MODERATE,37.88,0.69,1
26.384728228369635,90.92373836721003,flood,800.0,16.915947811279494,18.775192650123568,0.2508384860343289,8.0,0.5569322087109981,221.0,2.64,0.751,-57.1,1.0,1.0,76.9,0.71,0.298,4.45,3.0,568.0,69.0,69.7,22.9,5.73,12.0,68.07,SEVERE,41.13,1.97,0
19.390632671076755,79.6461931864485,flood,681.2986499168063,46.078274223382174,55.42943638199603,1.032378783896803,8.0,0.4249980915539108,6523.0,5.92,1.298,-72.0,1.0,1.0,74.6,0.08,0.841,2.31,7.0,233.0,38.2,15.4,23.84,1.8,6.0,85.71,CATASTROPHIC,45.45,0.87,0
23.81425051976985,73.26423781472324,cyclone,265.39162179707284,250.17261421192666,322.95800173866195,0.08604087856469561,1.4633319983824848,5.279653375833977,10248.0,3.19,2.07,-105.3,1.0,1.0,16.5,0.267,0.538,10.68,1.0,259.0,51.0,54.3,6.04,4.39,11.0,68.9,SEVERE,62.63,7.75,0
18.23399920871189,79.50716437976745,cyclone,682.2185530042309,295.0,376.8003777134547,1.032009793765576,6.0,6.8337877627380825,9892.0,0.86,1.015,-118.0,1.0,0.0,59.1,0.194,0.131,9.37,3.0,159.0,73.0,49.8,28.53,2.18,13.0,79.61,SEVERE,87.66,0.93,0
19.175497171166953,86.17863397016015,earthquake,54.183756894680464,33.803873455377435,38.22211227669066,6.0846260803088,0.2635698226569169,0.12819818405254463,3521.0,1.22,0.808,-83.4,1.0,1.0,6.8,0.853,0.244,7.29,4.0,98.0,78.0,82.8,9.79,6.24,8.0,42.29,MODERATE,41.52,7.1,0
